MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.milwaukeetool.com/products/details/4-1-2-x-1-8-x-7-8-performance-dual-metal-cut-grind-wheel-type-27/49-94-0903,,,,,,49-94-0903,,,,49-94-0903,49-94-0903,49-94-0903 Milw 4-1/2 x1/8 x7/8 Perform+Dual Metal Cut and Grind Disc,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,"Milwaukee Performance+ Dual Metal Cut & Grind Wheel, Type 27, 4-1/2 IN.",MILW 49-94-0903 4-1/2X1/8 X 7/8 PERF+,"Milwaukee 4-1/2 in x 1/8 in x 7/8 in Performance+ Dual Metal Cut & Grind Wheel, Type 27.","The Milwaukee 49-94-0903 Performance+ Dual Metal Cut & Grind Wheel is a Type 27 wheel measuring 4-1/2 in in diameter with a 1/8 in thickness and a 7/8 in arbor size. Designed for cutting and grinding applications, it delivers longer life and superior control.","Discover Milwaukee's 4-1/2 in Performance+ Dual Metal Cut & Grind Wheel, designed for longer life and superior control in cutting and grinding applications. This Type 27 wheel features a 4-1/2 in diameter, 1/8 in thickness, and 7/8 in arbor size.","Discover Milwaukee's 4-1/2"" Performance+ Dual Metal Cut & Grind Wheel for longer life and superior control in cutting and grinding applications.",Diameter: 4-1/2 in,Thickness: 1/8 in,Arbor Size: 7/8 in,Wheel Type: 27,Designed for cutting and grinding applications,Offers longer life and superior control,,,,,,,,,,,,,,,,,,Cutting and grinding applications,,Performance+ Dual Metal Cut & Grind Wheel,Diameter,4-1/2,in,Thickness,1/8,in,Arbor Size,7/8,in,Product Name,Performance+ Dual Metal Cut & Grind Wheel,,Wheel Type,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/4-1-2-x-1-8-x-5-8-11-performance-dual-metal-cut-grind-wheel-type-27/49-94-0907,,,,,,49-94-0907,,,,49-94-0907,49-94-0907,49-94-0907 Milw 4-1/2 x1/8 x5/8-11 Perform+Dual Metal Cut n Grind Disc,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,Milwaukee 4-1/2 IN. Performance+ Dual Metal Cut & Grind Wheel - Type 27 with,MILWAUKEE 49-94-0907 4-1/2 IN. X 1/8 IN.,"Milwaukee 4.5 in x 0.125 in x 5/8-11 in Performance+ Dual Metal Cut & Grind Wheel, Type 27.","Discover Milwaukee's 4-1/2"" Performance+ Dual Metal Cut & Grind Wheel for longer life, better control, and versatile cutting applications. This Type 27 wheel measures 4.5 in in diameter, 0.125 in in thickness, and features a 5/8-11 in thread size.","The Milwaukee 4-1/2"" x 1/8"" x 5/8-11"" Performance+ Dual Metal Cut & Grind Wheel - Type 27 delivers longer life, better control, and versatile cutting applications.","Discover Milwaukee's 4-1/2"" Performance+ Dual Metal Cut & Grind Wheel for longer life, better control, and versatile cutting applications.",Diameter: 4.5 in,Thickness: 0.125 in,Thread size: 5/8-11 in,Wheel type: 27,Performance+ product line,Dual Metal Cut & Grind Wheel type,,,,,,,,,,,,,,,,,,Versatile cutting applications,,Performance+ Dual Metal Cut & Grind Wheel,diameter,4.5,in,thickness,0.125,in,thread size,5/8-11,in,product type,Dual Metal Cut & Grind Wheel,,wheel type,27,,product line,Performance+,,brand,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/6-x-1-8-x-7-8-performance-dual-metal-cut-grind-wheel-type-27/49-94-0923,,,,,,49-94-0923,,,,49-94-0923,49-94-0923,49-94-0923 Milw 6 x1/8 x7/8  Perform+Dual Metal Cut and Grind Disc,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,"6 IN. x 1/8 IN. x 7/8 IN. Performance+ Dual Metal Cut & Grind Wheel, Type 27 by",MILW 49-94-0923 6 IN. X 1/8 IN. X 7/8,Milwaukee 6 in x 1/8 in x 7/8 in Performance+ Dual Metal Cut & Grind Wheel - Type 27.,"Discover Milwaukee's 6"" Performance+ Dual Metal Cut & Grind Wheel for longer life, better control, and versatile cutting in metal applications. This Type 27 cut and grind wheel measures 6 inches in diameter with a 1/8 inch thickness and a 7/8 inch arbor size.","The Milwaukee Performance+ Dual Metal Cut & Grind Wheel (Model 49-94-0923) is designed for metal applications, offering longer life, better control, and versatile cutting. It features a 6 inch diameter, 1/8 inch thickness, 7/8 inch arbor size, and a Type 27 wheel design.","Discover Milwaukee's 6"" Performance+ Dual Metal Cut & Grind Wheel for longer life, better control, and versatile cutting in metal applications.",Diameter: 6 in,Thickness: 1/8 in,Arbor Size: 7/8 in,Wheel Type: 27,Product Type: Cut & Grind Wheel,Brand: Milwaukee,,,,,,,,,,,,,,,,,,metal applications,,Performance+ Dual Metal Cut & Grind Wheel,Diameter,6,in,Thickness,1/8,in,Arbor Size,7/8,in,Product Type,Cut & Grind Wheel,,Wheel Type,27,,Brand,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/4-x-1-8-x-5-8-masonry-cut-off-wheel-type-1/49-94-1900,,,,,,49-94-1900,,,,49-94-1900,49-94-1900,49-94-1900 Milw 4 x1/8 x5/8  Masonry Cut Off Disc,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,4 IN. x 1/8 IN. x 5/8 IN. Type 1 Masonry Cut Off Wheel by Milwaukee for masonry,MILWAUKEE 49-94-1900 4 IN. X 1/8 IN. X,"Milwaukee 4 in Masonry Cut-Off Wheel for fast, smooth cuts in concrete and masonry applications.","Experience long-lasting performance with Milwaukee's 4 in Masonry Cut-Off Wheel designed for fast, smooth cuts in concrete and masonry applications. This Type 1 cut off wheel features a 4 in diameter, 1/8 in thickness, and a 5/8 in arbor size.","Get long-lasting performance with the Milwaukee 4 in Masonry Cut-Off Wheel. Engineered for fast, smooth cuts in concrete and masonry applications, this Type 1 wheel measures 4 in x 1/8 in with a 5/8 in arbor size.","Experience long-lasting performance with Milwaukee's 4 in Masonry Cut-Off Wheel for fast, smooth cuts in concrete and masonry applications.",Application: Masonry,Arbor Size: 5/8 in,Diameter: 4 in,Thickness: 1/8 in,Wheel Type: 1,"Delivers long-lasting performance for fast, smooth cuts in concrete and masonry applications",,,,,,,,,,,,,,,,,,Masonry,,4 x1/8 x5/8 Masonry Cut Off Disc,Diameter,4,in,Thickness,1/8,in,Arbor Size,5/8,in,Application,Masonry,,Wheel Type,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/4-1-2-x-1-8-x-7-8-masonry-cut-off-wheel-type-1/49-94-1905,,,,,,49-94-1905,,,,49-94-1905,49-94-1905,49-94-1905 Milw 4-1/2 x1/8 x7/8  Masonry Cut Off Disc,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,Milwaukee 4-1/2 IN. x 1/8 IN. x 7/8 IN. Type 1 Masonry Cut Off Wheel.,MILW 49-94-1905 4-1/2 X 1/8 X 7/8,"Milwaukee 4-1/2"" x 1/8"" x 7/8"" Masonry Cut Off Wheel -Type 1 for masonry applications.","The Milwaukee 49-94-1905 4-1/2"" x 1/8"" x 7/8"" Masonry Cut Off Wheel -Type 1 delivers long life and fast, smooth cuts for all concrete and masonry applications.","Get long life and fast, smooth cuts for all concrete and masonry applications with the Milwaukee 4-1/2"" x 1/8"" x 7/8"" Masonry Cut Off Wheel -Type 1.","Milwaukee's 4-1/2"" Masonry Cut-Off Wheel delivers long life and fast, smooth cuts for all concrete and masonry applications.",Diameter: 4-1/2 in,Thickness: 1/8 in,Arbor Size: 7/8 in,Wheel Type: 1,Application: Masonry,"Delivers long life and fast, smooth cuts for all concrete and masonry applications",,,,,,,,,,,,,,,,,,Masonry,,"4-1/2"" x 1/8"" x 7/8"" Masonry Cut Off Wheel -Type 1",Product Name,"4-1/2"" x 1/8"" x 7/8"" Masonry Cut Off Wheel -Type 1",,Diameter,4-1/2,in,Thickness,1/8,in,Arbor Size,7/8,in,Application,Masonry,,Wheel Type,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/6-1-2-x-1-8-x-5-8-dko-masonry-cut-off-wheel-type-1/49-94-1915,,,,,,49-94-1915,,,,49-94-1915,49-94-1915,49-94-1915 Milw 6-1/2 x1/8 x5/8  DKO Masonry Cut Off Disc,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,Milwaukee 6-1/2 IN. x 1/8 IN. x 5/8 IN. Type 1 masonry cut off wheel for,MILWAUKEE 49-94-1915 6-1/2 IN. MASONRY,"Milwaukee 6-1/2 in masonry cut off wheel for fast, smooth cuts in concrete and masonry.","Experience long-lasting performance with Milwaukee's 6-1/2"" masonry cut-off wheels for fast, smooth cuts in concrete and masonry. This Type 1 cut off wheel features a 6-1/2 in diameter, 1/8 in thickness, and 5/8 in arbor size.","Experience long-lasting performance with Milwaukee's 6-1/2 in masonry cut-off wheels for fast, smooth cuts in concrete and masonry. Model 49-94-1915 is a Type 1 wheel measuring 6-1/2"" x 1/8"" x 5/8"".","Experience long-lasting performance with Milwaukee's 6-1/2"" masonry cut-off wheels for fast, smooth cuts in concrete and masonry.",Designed for concrete and masonry applications,Type 1 wheel design,6-1/2 in diameter,1/8 in thickness,5/8 in arbor size,"Long-lasting performance for fast, smooth cuts",,,,,,,,,,,,,,,,,,concrete and masonry,,DKO Masonry Cut Off Disc,Product Type,Masonry Cut Off Wheel,,Diameter,6-1/2,in,Thickness,1/8,in,Arbor Size,5/8,in,Wheel Type,1,,Brand,Milwaukee,,Application,concrete and masonry,,Model Number,49-94-1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/7-x-1-8-x-5-8-dko-masonry-cut-off-wheel-type-1/49-94-1920,,,,,,49-94-1920,,,,49-94-1920,49-94-1920,49-94-1920 Milw 7 x1/8 x5/8  DKO Masonry Cut Off Disc,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,Milwaukee 7 IN. masonry cut off wheel with a 5/8 IN. arbor size and 1/8 IN.,MILWAUKEE 49-94-1920 7 IN. X 1/8 IN. X,"Milwaukee 7 in x 1/8 in x 5/8 in Type 1 DKO Masonry Cut Off Wheel designed for fast, smooth cuts in concrete and masonry.","Experience long-lasting performance with Milwaukee's 7 in Masonry Cut-Off Wheel for fast, smooth cuts in concrete and masonry. This Type 1 wheel features a 7 in diameter, 1/8 in thickness, and a 5/8 in arbor size.","Get long-lasting performance with the Milwaukee 7 in Masonry Cut-Off Wheel. Engineered for fast, smooth cuts in concrete and masonry, this Type 1 cut-off disc features a 7 in diameter, 1/8 in thickness, and 5/8 in arbor size.","Experience long-lasting performance with Milwaukee's 7 in Masonry Cut-Off Wheel for fast, smooth cuts in concrete and masonry.",Diameter: 7 in,Thickness: 1/8 in,Arbor size: 5/8 in,Wheel Type: Type 1,Application: Masonry and concrete,"Long-lasting performance for fast, smooth cuts",,,,,,,,,,,,,,,,,,Masonry,,7 x1/8 x5/8 DKO Masonry Cut Off Disc,Diameter,7,in,Thickness,1/8,in,Arbor Size,5/8,in,Wheel Type,Type 1,,Application,Masonry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/10-x-1-8-x-5-8-masonry-cut-off-wheel-type-1/49-94-1925,,,,,,49-94-1925,,,,49-94-1925,49-94-1925,49-94-1925 Milw 10 x1/8 x5/8  Masonry Cut Off Disc,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,Milwaukee 10 IN. x 1/8 IN. x 5/8 IN. Type 1 Masonry Cut Off Wheel for masonry,MILWAUKEE 49-94-1925 10 IN. MASONRY CUT,Milwaukee 10 in x 1/8 in x 5/8 in Type 1 Masonry Cut Off Wheel designed for masonry and concrete applications.,"Discover Milwaukee's 10"" Masonry Cut-Off Wheel for long life, fast cuts, and durability in concrete and masonry applications. This Type 1 cut-off wheel features a 10 inch diameter, 1/8 inch thickness, and a 5/8 inch arbor size.","The Milwaukee 10 in x 1/8 in x 5/8 in Type 1 Masonry Cut Off Wheel is engineered for long life, fast cuts, and durability in concrete and masonry applications.","Discover Milwaukee's 10"" Masonry Cut-Off Wheel for long life, fast cuts, and durability in concrete and masonry applications.",Diameter: 10 in,Thickness: 1/8 in,Arbor Size: 5/8 in,Wheel Type: Type 1,Application: Masonry and concrete,"Engineered for long life, fast cuts, and durability",,,,,,,,,,,,,,,,,,Masonry and concrete applications,,Masonry Cut Off Wheel,Diameter,10,in,Thickness,1/8,in,Arbor Size,5/8,in,Application,Masonry,,Product Type,Cut Off Wheel,,Wheel Type,Type 1,,Brand,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/12-x-1-8-x-1-masonry-cut-off-wheel-type-1/49-94-1935,,,,,,49-94-1935,,,,49-94-1935,49-94-1935,49-94-1935 Milw 12 x1/8 x1  Masonry Cut Off Disc,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,Milwaukee 12-inch Type 1 masonry cut off wheel with 1-inch arbor and 1/8-inch,MILWAUKEE 49-94-1935 12 IN. MASONRY CUT,"Milwaukee 12"" x 1/8"" x 1"" Masonry Cut Off Wheel -Type 1 designed for masonry applications.","Discover Milwaukee's 12"" Masonry Cut Off Wheel for fast, durable cuts in concrete and masonry. Experience long life and exceptional performance. This Type 1 wheel features a 12 in diameter, 1/8 in thickness, and 1 in arbor size, built specifically for masonry applications.","Get fast, durable cuts in concrete and masonry with the Milwaukee 12"" x 1/8"" x 1"" Masonry Cut Off Wheel -Type 1. Engineered for exceptional performance and long life.","Discover Milwaukee's 12"" Masonry Cut Off Wheel for fast, durable cuts in concrete and masonry. Experience long life and exceptional performance.",12 in diameter,1/8 in thickness,1 in arbor size,Type 1 wheel,Designed for masonry applications,"Delivers fast, durable cuts in concrete and masonry",Provides long life and exceptional performance,,,,,,,,,,,,,,,,,masonry,,"12"" x 1/8"" x 1"" Masonry Cut Off Wheel -Type 1",Product Name,"12"" x 1/8"" x 1"" Masonry Cut Off Wheel -Type 1",,Diameter,12,in,Thickness,1/8,in,Arbor Size,1,in,Wheel Type,1,,Application,masonry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.milwaukeetool.com/products/details/14-x-1-8-x-1-masonry-cut-off-wheel-type-1/49-94-1940,,,,,,49-94-1940,,,,49-94-1940,49-94-1940,49-94-1940 Milw 14 x1/8 x1  Masonry Cut Off Disc,-- Unbranded --,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee,,,,,Milwaukee 14 IN. Masonry Cut Off Wheel for concrete and masonry applications.,MILWAUKEE 49-94-1940 14 IN. MASONRY CUT,Milwaukee 14 in x 1/8 in x 1 in Type 1 Masonry Cut Off Wheel engineered for concrete and masonry applications.,"Experience fast cuts and long life with Milwaukee's 14"" Masonry Cut-Off Wheel, engineered for durability in concrete and masonry applications. This Type 1 masonry cut off wheel measures 14 inches in diameter, 1/8 inches in thickness, and features a 1-inch arbor size.","The Milwaukee 14"" Masonry Cut-Off Wheel is engineered for durability in concrete and masonry applications, offering fast cuts and long life.","Experience fast cuts and long life with Milwaukee's 14"" Masonry Cut-Off Wheel, engineered for durability in concrete and masonry applications.",Diameter: 14 in,Thickness: 1/8 in,Arbor Size: 1 in,Wheel Type: Type 1,Engineered for durability in concrete and masonry applications,Delivers fast cuts and long life,,,,,,,,,,,,,,,,,,concrete and masonry applications,,Masonry Cut Off Wheel,Diameter,14,in,Thickness,1/8,in,Arbor Size,1,in,Product Type,Masonry Cut Off Wheel,,Wheel Type,1,,Application,concrete and masonry applications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
